channel_id,chaine,abonnes,video_id,titre,publiee,url,entites_filiere,alias_reconnus,indices,description,entites_retenues,force
UCo3i0nUzZjjLuM7VjAVz4zA,Michou,11000000,q_UVezoLzaQ,ÉNORME MATCH DE HOCKEY SUR GLACE ENTRE YOUTUBEURS et STREAMEURS ! (ptdrrr on sait pas patiner),2022-05-08,https://www.youtube.com/watch?v=q_UVezoLzaQ,CNIEL,@lesproduitslaitiers,,"Merci au produits laitiers ainsi qu'à la Fédération française de Hockey sur glace de nous avoir accompagné sur ce projet ! ⏎  ⏎ Salut ! Aujourd'hui nouvelle vidéo ! Dans cette vidéo on va se faire un énorme match de hockey sur glace entre youtubeurs et steameurs ! Cette vidéo est une masterclass, on a tout donné sur le terrain, c'est la revanche du five, l'énorme match de foot qu'on avait fait entre youtubeurs ! Dans cette série j'affronte Inox qui est capitaine d'équipe et qui va faire son équipe, et je fais la mienne, on va devoir choisir des joueurs entre Pascal le Grand Frère, Jm, Kaatsup, Théa, Doigby, Dinor, JustRiadh, Piwerre, Timoute et Jl Amaru ! On va tous s'affronter par contre problème, on fait que tomber personne sait patiner mdrrrr ptdrrr ⏎ Abonne-toi ! ⏎ 👉 https://www.hockeyfrance.com ⏎  ⏎ 👉 Code Créateur dans la boutique Fortnite : ""michoucroute"" ⏎  ⏎ Montage vidéo : Serg",CNIEL,ALIAS D'INTERPROFESSION
UCL9aTJb0ur4sovxcppAopEw,Inoxtag,9470000,gP5Ww9PpmKU,On répond à vos question sur KAIZEN ! (Ft. Mathis),2024-09-20,https://www.youtube.com/watch?v=gP5Ww9PpmKU,CNIEL,@lesproduitslaitiers,remerciement,"Merci à mes partenaires air up, Nike, Deezer, Fitness Park, Erborian, Les Produits Laitiers, Orange, et Therm-ic de m’avoir accompagné et soutenu dans ce projet fou ! ⏎  ⏎ Air-up : https://shop.air-up.com/fr/fr/campaign/inoxtag-everest?utm_source=google&utm_medium=cpc&utm_campaign=l-fr_c-fr_f-sea_n-go_a-pmax_s-mixed_k-allproducts&utm_term=&utm_content=&gad_source=1&gclid=Cj0KCQjwyL24BhCtARIsALo0fSB3BnkFKj5lQIbcv2K2BVzDraWTM8iYzaMSii5EyJ1_9awXdwrtOPEaAjzrEALw_wcB  ⏎  ⏎ Nike : https://www.nike.com/fr/?cp=98881643959_search_&Macro=-nike-g-10687411636-104284256054-e-c-EN-pure-452563697170-kwd-11642601-9056502&gad_source=1&gclid=Cj0KCQjwyL24BhCtARIsALo0fSAny47vNtToRxISi087p7Bg2lBF2tCJc6te5A8OoOvutAAFC7RcFBIaAr0XEALw_wcB&gclsrc=aw.ds ⏎  ⏎ deezer : https://www.deezer.com/fr/ ⏎  ⏎ fitnesspark : https://www.fitnesspark.fr/ ⏎  ⏎ thermic : https://www.therm-ic.com/fr/?gad_source=1&gclid=Cj0KCQjwyL2",CNIEL,ALIAS D'INTERPROFESSION
UCL9aTJb0ur4sovxcppAopEw,Inoxtag,9470000,wrFsapf0Enk,KAIZEN: 1 an pour gravir l'Everest !,2024-09-14,https://www.youtube.com/watch?v=wrFsapf0Enk,CNIEL,@lesproduitslaitiers,remerciement,"Devenir alpiniste et gravir l’Everest en 1 an, jour pour jour ? C’est mon rêve ! Moi, un jeune YouTuber de 21 ans qui ne pratique pas de sport.  ⏎ Pendant 1 an, vous allez me suivre dans ce documentaire pour découvrir tout mon changement de vie afin d'atteindre ce rêve.  ⏎ J'espère sincèrement que ce documentaire vous impactera autant qu'il a impacté ma vie.  ⏎  ⏎ Kaizen"" est une philosophie de progression continue, consistant à s'améliorer chaque jour, pas à pas. Gravir l'Everest, un idéal qui semblait hors de portée mais qu'il a rendu possible en suivant plusieurs étapes. Le premier pas est de rêver, le deuxième est de partager ce rêve avec ses proches, car cela crée une responsabilité et un engagement. Ensuite, il faut se plier à une discipline rigoureuse, essentielle pour surmonter les obstacles et se renforcer mentalement. L'importance de l'entourage est soulignée : on ne réalise pa",CNIEL,ALIAS D'INTERPROFESSION
UCL9aTJb0ur4sovxcppAopEw,Inoxtag,9470000,qUmIq8vPP4Y,24h à la ferme ! (C’était incroyable),2022-08-13,https://www.youtube.com/watch?v=qUmIq8vPP4Y,CNIEL,@lesproduitslaitiers,remerciement,"Yo l'équipe ! Nouvelle vidéo, aujourd'hui on se retrouve pour réaliser un nouveau challenge, passer 24h à la ferme. J'espère que vous allez kiffer la vidéo. N’hésitez pas à lâcher votre meilleur pouce bleu et à vous abonner.  ⏎  ⏎ Merci aux Produits Laitiers d’être le partenaire de cette vidéo et merci à  Stervio, Charlotte et Marc pour leurs accueils. ⏎  ⏎ Chaine de Stervio: https://youtube.com/c/Stervio ⏎ Chaine de Marc : https://youtube.com/channel/UCZ9yHrfKO1gHp5kX-5tjJ0w ⏎  ⏎ 🎥 Chaîne secondaire : https://inoxtag.tv/inoxtag2.0 ⏎ 💙 T'abonner : https://inoxtag.tv/subscribe ⏎ 🔔✅ Activez la cloche de notification, afin d'être au courant de mes prochains lives ou vidéos ! ⏎  ⏎ 💜 Twitch: https://inoxtag.tv/twitch ⏎ 🐤 Twitter: @Inoxtag / https://inoxtag.tv/twitter ⏎ 🚀 Actualités: @InoxtagTV_ / https://inoxtag.tv/news ⏎ 📸 Instagram: @Inoxtag / https://inoxtag.tv/instagram ⏎ 📞 Discord: https",CNIEL,ALIAS D'INTERPROFESSION
UCL9aTJb0ur4sovxcppAopEw,Inoxtag,9470000,GisPhmsJbFM,Qui sont les meilleurs Croûtons ? (Compétition d'activités dans la villa en Corse),2020-08-15,https://www.youtube.com/watch?v=GisPhmsJbFM,CNIEL,@lesproduitslaitiers,remerciement,"Nouvelle vidéo avec les croûtons en Corse, 4 équipes de 2 croûtons s'affronte sur 4 sports différents, pétanque, ping-pong, foot, natation ! Quel duo va gagner ? hésite pas à liker, t'abonner et commenter !  
 ⏎ 🎥Chaîne secondaire: https://bit.ly/2TnCBfm
 ⏎  ⏎ Merci aux Produits Laitiers pour nous avoir financer le voyage ! Prenez un pti dej c’est important ! 
 ⏎ 💙T'abonner: https://bit.ly/2Licu2N
 ⏎ 🔔✅Activez la cloche de notification ↪️Afin d'être au courant de mes prochains live ou vidéos ! 
 ⏎  
 ⏎ 😄Mes réseaux sociaux ! 😄
 ⏎ 
 ⏎ Twitch: https://www.twitch.tv/inoxtag
 ⏎ 🎥Youtube: https://bit.ly/2Licu2N
 ⏎ 🐤Twitter: @Inoxtag / https://bit.ly/2rT3lVq
 ⏎ 📸Instagram: @Inoxtagytb / https://bit.ly/2IRifX4
 ⏎ 📞Discord: https://bit.ly/2LlIBi4
 ⏎ 
 ⏎ 💎Deviens Sponsor: https://www.youtube.com/channel/UCL9aTJb0ur4sovxcppAopEw/join
 ⏎ 💌 SponsorShip : inoxtagsponsor@gmail.com",CNIEL,ALIAS D'INTERPROFESSION
UC8Q0SLrZLiTj5s4qc9aad-w,Mister V,6540000,cwxOXJeZ5sk,MISTER V - LES JONES,2022-12-11,https://www.youtube.com/watch?v=cwxOXJeZ5sk,CNIEL | Marie (LDC),@lesproduitslaitiers | Marie,mention_legale,"Retrouve l'EP des Jones ""United States Of Rock"" sur les plateformes : https://distrokid.com/hyperfollow/lesjones1/united-states-of-rock ⏎  ⏎ Choppe ton tee-shirt : https://traphic.fr/collections/lesjones ⏎  ⏎ Écrit par Mister V, Vincent Tirel et Freddy Gladieux  ⏎ Réalisé par Aslak Lefèvre ⏎ Production : NÄKYMÄ / HEY PELO ⏎ Directrice de production : Victoria Franceries / Charlotte Lancelot  ⏎ Chargée de Production : Laetitia Launay ⏎ Producteur Exécutif : Aslak Lefèvre ⏎ Assistante réalisateur : Elena BULTOT  ⏎ Régisseur général : Mamadou WADIOU   ⏎ Cadreurs : Joan Taché, Guillaume Brouzes  ⏎ Assistant Caméra : Guillaume Clédat  ⏎ Chef ingénieur du son : Johan Toubin  ⏎ Styliste : Axelle Teixeira  ⏎ Coiffure : Zak l’Artiste ⏎ Chef maquilleuse : Laura Colas  ⏎ Chef déco : Pénélope Hemon  ⏎ Assistants deco : Solveig Gourmelen & Efrem Jrangela  ⏎ Voix off : Vincent Dedienne ⏎  ⏎ Figurants ",CNIEL,ALIAS D'INTERPROFESSION
UCNGq4mP3Ds5OUGjPo8IJOcw,Valouzz,3280000,TK2KM-buw7E,Je mange comme mon perso pendant 15 jours ! (dans quoi je m'embarque),2024-03-20,https://www.youtube.com/watch?v=TK2KM-buw7E,INTERBEV,"Aimez la viande, mangez-en mieux | Naturellement Flexitariens",mention_legale,"COLLABORATION COMMERCIALE ⏎  ——— ⏎ Vous aviez déjà remarqué vous qu’on passait beaucoup plus de temps à cuisiner dans les jeux-vidéo que dans la vraie vie ? Et même souvent plus équilibré… ⏎   ⏎ On passe des heures à chercher les meilleurs ingrédients pour concocter des petits plats flexitariens à nos persos, et nous pendant ce temps, on se contente d’un plat vite fait entre deux games. ⏎   ⏎ Et si on inversait ça ? ⏎   ⏎ Manger flexitarien, c’est choisir des ingrédients de qualité IRL pour se faire plaisir en mangeant varié et dans les bonnes quantités. ⏎ C’est manger équilibré, avec une viande locale et durable, comme on le fait déjà in-game. ⏎   ⏎ Et en plus c’est meilleur pour soi et pour nos territoires. Un véritable cheat-code. ⏎   ⏎ Toi aussi, partage ton challenge avec #MangeCommeTonPerso ⏎   ⏎ Découvrez-en plus sur https://naturellement-flexitariens.fr ⏎ Aimez la viande. Mangez ",INTERBEV,ALIAS D'INTERPROFESSION
UCo6Z9cEI8Hf3nyrLUfDITtA,Inoxtag 2.0,3140000,XgW3Nnskq8Q,Dégustation dans le plus grand buffet d’Europe et je découvre ma nouvelle voiture (ft.GMK),2026-06-27,https://www.youtube.com/watch?v=XgW3Nnskq8Q,CNIEL,@lesproduitslaitiers,remerciement,"Merci aux Produits Laitiers de nous avoir accompagnés sur ce projet et cette dégustation du plus grand plateau de fromage au monde !  Pour celles et ceux qui voudraient devenir fromager : https://www.fromagersdefrance.com/devenir-fromager/ ⏎  ⏎ Aujourd'hui nouvelle vidéo, une journée chill avec GMK ! J'embarque le frérot avec moi pour aller tester le plus grand buffet d'Europe à Narbonne ! Je peux vous dire qu'on s'est littéralement pété le bide. Mais c'est aussi le jour J pour ma voiture. Ça fait maintenant deux mois que j'ai confié mon véhicule à GMK. Sa mission ? Changer entièrement le covering et remettre totalement à neuf ma M3 CS (elle est magnifique)... ⏎  ⏎ J'ai hâte de lire vos retours et de savoir ce que vous pensez du nouveau look de la voiture en commentaires ⏎  ⏎ Produit par Inoxtag  ⏎ Chargé de Production - Post Production : Guillaume Darras  ⏎ Monteuse : Clotilde Astie  ⏎ ",CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,lrreuz0RLNA,LORIS GIULIANO - NAPOLI,2025-12-12,https://www.youtube.com/watch?v=lrreuz0RLNA,CNIEL,@lesproduitslaitiers,,"Pour acheter le T-Shirt Napoli https://tshirtnapoli.com ⏎  ⏎ LA BONNETTE présente ""NAPOLI"" ⏎  ⏎ Réalisateur ⏎ Loris GIULIANO ⏎  ⏎ Montage  ⏎ Loris GIULIANO ⏎ Benoit CHEVALIER ⏎ Sacha VOLKOV ⏎  ⏎ Écriture ⏎ Loris GIULIANO ⏎ Laurent SALVAUDON ⏎ Tom AGUILAR ⏎  ⏎ Interviews ⏎ Laurent SALVAUDON ⏎  ⏎ Beauties / Portraits ⏎ Réalisateur - Alexandre SILBERMAN ⏎ Chef opérateur - Vadim ALSAYED ⏎  ⏎ Chef opérateur immersion  ⏎ Guillaume BOTELLA ⏎  ⏎ Caméras additionnelles  ⏎ Drone & plans ralentis - Alexandre DISTEL ⏎ Immersion - Adrien PRIVAT ⏎ VHS - Danaé GOSSET ⏎  ⏎ Ingénieur Son  ⏎ Paul KUSNIEREK ⏎  ⏎ Etalonnage  ⏎ Antoine RAVACHE ⏎  ⏎ Mixeur son  ⏎ Corentin LEBON ⏎  ⏎ Sous-titrage  ⏎ Yanis BEN JELLOUN ⏎  ⏎ Traduction ⏎ MARUZELLA ⏎  ⏎ Habillage ⏎ Théo LAPIQUIONNE ⏎  ⏎ Equipe de production  ⏎ Lola SIBRA ⏎ MARUZELLA ⏎ Louison DEQUESNES ⏎ Paul KECKMAN ⏎  ⏎ Photos / Making off ⏎ Martin GALLONE ⏎ Rob",CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,7OOEjgDQzpg,LORIS - L'AMOUR SANS SEXE - ABIDJAN,2022-10-26,https://www.youtube.com/watch?v=7OOEjgDQzpg,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,UYuu8qpZkxY,LORIS - LA FAVELA - BRÉSIL,2022-06-20,https://www.youtube.com/watch?v=UYuu8qpZkxY,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,3rIlVfqlYTM,LORIS - LE CARNAVAL - MARTINIQUE,2022-05-24,https://www.youtube.com/watch?v=3rIlVfqlYTM,CNIEL,@lesproduitslaitiers,remerciement,BATEAU SUR L'EAU ⏎ https://streamlink.to/Bateausurleau ⏎  ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,GZVw5GK25Jk,LORIS - LA SAINT-VALENTIN - ABIDJAN,2022-04-14,https://www.youtube.com/watch?v=GZVw5GK25Jk,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,vEXhKhbK1tg,LORIS - LE BONHEUR - MBOUR SÉNÉGAL,2022-02-21,https://www.youtube.com/watch?v=vEXhKhbK1tg,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,Z7ycXlcN2w0,LORIS - AMITIÉ HOMME / FEMME - DAKAR,2022-01-20,https://www.youtube.com/watch?v=Z7ycXlcN2w0,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,mdqnu5rn3ow,LORIS - LES BOITES DE NUIT,2021-09-24,https://www.youtube.com/watch?v=mdqnu5rn3ow,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,o-A314iXmEw,LORIS - LES TERRASSES - BRUXELLES,2021-05-24,https://www.youtube.com/watch?v=o-A314iXmEw,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,hSx0FwkMLsM,LORIS - LOVE AND SEX - NEW YORK,2021-04-11,https://www.youtube.com/watch?v=hSx0FwkMLsM,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,mZL4VzHapTY,LORIS - BIKERS / COWBOYS - TEXAS,2021-03-18,https://www.youtube.com/watch?v=mZL4VzHapTY,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,YykAzF8MqA4,LORIS - LE CARNAVAL - RIO DE JANEIRO,2020-03-04,https://www.youtube.com/watch?v=YykAzF8MqA4,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Dites moi en commentaire dans quels pays vous voulez que j'aille :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,cmq-9E5CdQg,LORIS - LE DRIFT - LOS ANGELES,2020-02-16,https://www.youtube.com/watch?v=cmq-9E5CdQg,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Dites moi en commentaire dans quels pays vous voulez que j'aille :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,lg0IsC_8EnU,LORIS - GUADELOUPE,2020-02-09,https://www.youtube.com/watch?v=lg0IsC_8EnU,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Dites moi en commentaire dans quels pays vous voulez que j'aille :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,JwmmUvS78AM,LORIS - MONTRÉAL - CANADA,2020-01-28,https://www.youtube.com/watch?v=JwmmUvS78AM,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Dites moi en commentaire dans quels pays vous voulez que j'aille :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,M5iLgoVSykM,LORIS - DOUBLE JOUR DE L'AN - AUCKLAND/RAROTONGA,2020-01-15,https://www.youtube.com/watch?v=M5iLgoVSykM,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour du Monde avec Loris  ⏎ Dites moi en commentaire dans quels pays vous voulez que j'aille :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour du Monde ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,s1XA1BHUX_s,LORIS - LES OFF - TOUR DE FRANCE,2019-11-22,https://www.youtube.com/watch?v=s1XA1BHUX_s,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎  ⏎ Merci aux Produits Laitiers pour ce tour de France ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,SCm_UNf8xAs,LORIS - MERCI - NANTES ANGERS PARIS,2019-11-14,https://www.youtube.com/watch?v=SCm_UNf8xAs,CNIEL,@lesproduitslaitiers,remerciement,Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎  ⏎ Merci aux Produits Laitiers pour ce tour de France ❤️,CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,ViL5tLYF_Xo,LORIS - LA FERME - MAËL CARHAIX,2019-11-04,https://www.youtube.com/watch?v=ViL5tLYF_Xo,CNIEL,@lesproduitslaitiers,remerciement,"Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎ Pendant 2 mois, 2 villes par semaine, 2 vidéos par semaine, le lundi et le jeudi ! ⏎ Dites moi en commentaire dans quelles villes vous voulez que je vienne :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour de France ❤️",CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,s_Gbs-Scp-A,LORIS - LA PMA - RENNES,2019-10-31,https://www.youtube.com/watch?v=s_Gbs-Scp-A,CNIEL,@lesproduitslaitiers,remerciement,"Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎ Pendant 2 mois, 2 villes par semaine, 2 vidéos par semaine, le lundi et le jeudi ! ⏎ Dites moi en commentaire dans quelles villes vous voulez que je vienne :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour de France ❤️",CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,cejlgIeVzQg,LORIS - INÉGALITÉS HOMMES/FEMMES - ROUEN,2019-10-28,https://www.youtube.com/watch?v=cejlgIeVzQg,CNIEL,@lesproduitslaitiers,remerciement,"Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎ Pendant 2 mois, 2 villes par semaine, 2 vidéos par semaine, le lundi et le jeudi ! ⏎ Dites moi en commentaire dans quelles villes vous voulez que je vienne :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour de France ❤️",CNIEL,ALIAS D'INTERPROFESSION
UCsTK8xMZKkrbTeWc8REbn8Q,LORIS GIULIANO,1920000,92J7_p8nvDw,LORIS - LES PRODUITS LAITIERS - CAEN,2019-10-23,https://www.youtube.com/watch?v=92J7_p8nvDw,CNIEL,@lesproduitslaitiers,remerciement,"Abonnez-vous à ma chaîne ! ⏎  ⏎ INSTAGRAM : https://www.instagram.com/loris.giuliano/ ⏎ TWITTER : https://twitter.com/Loris_Giuliano ⏎ FACEBOOK : https://www.facebook.com/GiulianoLoris/ ⏎  ⏎ Le Tour de France avec Loris  ⏎ Pendant 2 mois, 2 villes par semaine, 2 vidéos par semaine, le lundi et le jeudi ! ⏎ Dites moi en commentaire dans quelles villes vous voulez que je vienne :) ⏎  ⏎ Merci aux Produits Laitiers de me permettre de faire ce tour de France ❤️",CNIEL,ALIAS D'INTERPROFESSION
